brand_id,size_id,price,bar_id,published
13,1,1.2,,true
11,4,1.2,,true
11,2,2.4,,true
11,1,1.5,,true
11,2,2,,true
13,1,1.5,,true
13,2,2,,true
11,3,1.5,,true
34,4,1.5,,true
11,1,1.2,,true
13,1,1.2,,true
11,2,2.5,,true
11,3,1,,true
34,3,1,,true
25,4,2,,true
10,4,2.5,,true
32,4,2.5,,true
24,4,2.5,,true
11,1,1.2,,true
13,1,1.3,,true
11,3,1,,true
11,4,1.4,,true
11,1,1.2,,true
13,1,1.2,,true
11,2,2.5,,true
11,3,1.2,,true
40,4,2,,true
38,4,2,,true
34,3,1.2,,true
25,1,1.5,,true
25,2,2.2,,true
13,4,1.8,,true
40,4,2.2,,true
12,4,2.2,,true
34,4,2.2,,true
11,1,1.2,,true
13,1,1.2,,true
11,3,1,,true
12,4,2,,true
11,2,1.5,,true
11,1,1.2,,true
13,1,1.2,,true
11,3,1,,true
2,1,1.2,,true
3,1,1.2,,true
2,2,1.6,,true
40,4,2,,true
11,3,1.2,,true
11,4,2,,true
19,3,1.85,,true
11,3,1.85,,true
38,4,3,,true
11,1,1.2,,true
11,2,2,,true
13,1,1.2,,true
5,1,1,,true
5,2,2,,true
90,1,1,,true
11,3,1,,true
92,4,2,,true
19,1,1.2,,true
42,3,1.5,,true
19,2,2,,true
19,6,2.5,,true
20,3,1.2,,true
25,4,2.2,,true
38,4,2.2,,true
11,1,1.5,,true
11,2,2.8,,true
13,1,1.5,,true
12,4,3.5,,true
11,1,1.5,,true
13,1,1.5,,true
11,2,3,,true
11,6,3.5,,true
11,3,1.3,,true
20,1,1.5,,true
71,1,1.5,,true
20,2,2.5,,true
11,1,1.3,,true
13,1,1.8,,true
11,2,2.4,,true
11,6,4.2,,true
34,4,1.6,,true
11,1,1.2,,true
13,1,1.4,,true
11,2,2.4,,true
44,4,1.8,,true
12,4,2.5,,true
25,4,2.5,,true
11,1,1.4,,true
13,1,1.4,,true
12,4,2.2,,true
11,1,1.2,,true
11,2,1.5,,true
13,1,1.5,,true
11,1,2,,true
11,2,2.5,,true
12,4,2.5,,true
11,1,1.2,,true
11,2,2.5,,true
13,1,1.5,,true
14,4,2.75,,true
92,4,2.75,,true
34,4,2.2,,true
11,1,1.4,,true
11,2,2.8,,true
11,3,1.4,,true
11,9,8.8,,true
25,4,2.5,,true
38,4,2.5,,true
11,1,1.4,,true
13,1,1.4,,true
11,2,3.3,,true
25,4,2,,true
11,1,1.2,,true
13,1,1.2,,true
11,2,1.5,,true
11,1,1.1,,true
13,3,0.9,,true
11,4,1,,true
1,1,1.3,,true
3,2,1.8,,true
3,1,1.3,,true
2,2,1.8,,true
40,4,2.5,,true
11,1,1.2,,true
13,1,1.2,,true
11,6,3,,true
11,3,1,,true
55,4,2,,true
25,4,2,,true
12,4,2,,true
34,4,2,,true
11,1,1.3,,true
13,1,1.3,,true
11,2,2,,true
11,6,3,,true
11,3,1,,true
11,4,1.5,,true
12,4,2,,true
34,4,1.5,,true
20,1,1,,true
11,1,1,,true
11,3,1,,true
20,3,1,,true
20,8,3,,true
25,4,1.5,,true
83,4,2,,true
20,1,1.2,634,true
20,2,1.5,634,true
10,4,2.5,634,true
40,4,2.5,634,true
99,4,2.5,634,true
25,4,2.5,634,true
12,4,2.5,634,true
11,1,1.2,788,true
13,1,1.2,788,true
11,2,3.6,788,true
25,4,2.4,788,true
12,4,2.4,788,true
11,2,1.7,789,true
13,2,1.7,789,true
40,4,2.2,789,true
12,4,2.2,789,true
11,2,1.7,790,true
13,2,1.7,790,true
40,4,2.2,790,true
12,4,2.2,790,true
20,1,1,825,true
11,1,1,825,true
11,3,1,825,true
20,3,1,825,true
20,8,3,825,true
25,4,1.5,825,true
83,4,2,825,true
5,1,1.2,791,true
90,1,1.2,791,true
5,12,3.2,791,true
10,4,2.5,791,true
11,1,1.2,799,true
13,1,1.2,799,true
11,2,2.5,799,true
11,3,1.2,799,true
40,4,2,799,true
38,4,2,799,true
34,3,1.2,799,true
11,1,1.3,824,true
13,1,1.3,824,true
11,2,2,824,true
11,6,3,824,true
11,3,1,824,true
11,4,1.5,824,true
12,4,2,824,true
34,4,1.5,824,true
15,4,4,793,true
28,4,4,793,true
20,1,2,793,true
89,4,4,793,true
99,4,4,793,true
98,5,4,793,true
11,1,1.9,794,true
11,6,5,794,true
13,1,1.9,794,true
11,1,1.5,796,true
11,2,2,796,true
13,1,1.5,796,true
13,2,2,796,true
11,3,1.5,796,true
34,4,1.5,796,true
5,1,1,807,true
5,2,2,807,true
90,1,1,807,true
11,3,1,807,true
92,4,2,807,true
11,1,1.2,,true
11,2,1.5,,true
13,1,1.5,,true
11,1,1.4,819,true
13,1,1.4,819,true
11,2,3.3,819,true
25,4,2,819,true
11,1,1.1,821,true
13,3,0.9,821,true
11,4,1,821,true
11,2,1.5,802,true
11,1,1.2,797,true
13,1,1.2,797,true
11,2,2.5,797,true
11,3,1,797,true
34,3,1,797,true
25,4,2,797,true
10,4,2.5,797,true
32,4,2.5,797,true
24,4,2.5,797,true
11,1,1.2,795,true
13,1,1.2,795,true
11,4,1.2,795,true
11,2,2.4,795,true
11,1,1.2,798,true
13,1,1.3,798,true
11,3,1,798,true
11,4,1.4,798,true
11,1,1.5,809,true
11,2,2.8,809,true
13,1,1.5,809,true
12,4,3.5,809,true
11,1,2,816,true
11,2,2.5,816,true
12,4,2.5,816,true
1,1,1.3,822,true
3,2,1.8,822,true
3,1,1.3,822,true
2,2,1.8,822,true
40,4,2.5,822,true
25,1,1.5,800,true
25,2,2.2,800,true
13,4,1.8,800,true
40,4,2.2,800,true
12,4,2.2,800,true
34,4,2.2,800,true
11,1,1.2,823,true
13,1,1.2,823,true
11,6,3,823,true
11,3,1,823,true
55,4,2,823,true
25,4,2,823,true
12,4,2,823,true
34,4,2,823,true
29,1,1.5,721,true
11,3,1.1,721,true
40,4,2.5,721,true
80,4,2.5,721,true
8,4,2.5,721,true
97,1,1.5,721,true
19,1,1.2,734,true
19,6,2.5,734,true
96,1,1.2,734,true
11,1,1.2,801,true
13,1,1.2,801,true
11,3,1,801,true
12,4,2,801,true
11,1,1.2,826,true
13,1,1.2,826,true
12,4,2,826,true
11,3,1,826,true
11,1,1.2,827,true
13,1,1.2,827,true
12,4,2,827,true
11,3,1,827,true
11,1,1.2,,true
13,1,1.2,,true
11,3,1,,true
12,4,2,,true
11,1,1.2,828,true
13,1,1.2,828,true
11,3,1,828,true
12,4,2,828,true
11,1,1.2,829,true
13,1,1.2,829,true
11,3,1,829,true
12,4,2,829,true
11,1,1.2,803,true
13,1,1.2,803,true
11,3,1,803,true
2,1,1.2,804,true
3,1,1.2,804,true
2,2,1.6,804,true
40,4,2,804,true
11,3,1.2,804,true
11,4,2,804,true
11,1,1.2,817,true
11,2,2.5,817,true
13,1,1.5,817,true
14,4,2.75,817,true
92,4,2.75,817,true
34,4,2.2,817,true
11,1,1.2,806,true
11,2,2,806,true
13,1,1.2,806,true
19,1,1.2,808,true
42,3,1.5,808,true
19,2,2,808,true
19,6,2.5,808,true
20,3,1.2,808,true
25,4,2.2,808,true
38,4,2.2,808,true
11,1,1.4,818,true
11,2,2.8,818,true
11,3,1.4,818,true
11,9,8.8,818,true
25,4,2.5,818,true
38,4,2.5,818,true
11,1,1.5,810,true
13,1,1.5,810,true
11,2,3,810,true
11,6,3.5,810,true
11,3,1.3,810,true
11,1,1.3,812,true
13,1,1.8,812,true
11,2,2.4,812,true
11,6,4.2,812,true
34,4,1.6,812,true
11,1,1.2,813,true
13,1,1.4,813,true
11,2,2.4,813,true
44,4,1.8,813,true
12,4,2.5,813,true
25,4,2.5,813,true
11,1,1.4,814,true
13,1,1.4,814,true
12,4,2.2,814,true
11,1,1.2,820,true
13,1,1.2,820,true
11,2,1.5,820,true
20,1,1.5,811,true
71,1,1.5,811,true
20,2,2.5,811,true
11,1,1.2,792,true
13,1,1.2,792,true
11,2,2,792,true
11,3,1.2,792,true
11,1,1.2,,true
11,2,1.5,,true
13,1,1.5,,true
11,1,1.2,815,true
11,2,1.5,815,true
13,1,1.5,815,true
19,3,1.85,805,true
11,3,1.85,805,true
38,4,3,805,true
